subject,trial,window_index,valence,arousal,dominance,eeg_ch0_mean,eeg_ch0_std,eeg_ch0_skew,eeg_ch0_kurt,eeg_ch0_min,eeg_ch0_max,eeg_ch0_delta_power,eeg_ch0_theta_power,eeg_ch0_alpha_power,eeg_ch0_beta_power,eeg_ch0_gamma_power,eeg_ch1_mean,eeg_ch1_std,eeg_ch1_skew,eeg_ch1_kurt,eeg_ch1_min,eeg_ch1_max,eeg_ch1_delta_power,eeg_ch1_theta_power,eeg_ch1_alpha_power,eeg_ch1_beta_power,eeg_ch1_gamma_power,eeg_ch2_mean,eeg_ch2_std,eeg_ch2_skew,eeg_ch2_kurt,eeg_ch2_min,eeg_ch2_max,eeg_ch2_delta_power,eeg_ch2_theta_power,eeg_ch2_alpha_power,eeg_ch2_beta_power,eeg_ch2_gamma_power,eeg_ch3_mean,eeg_ch3_std,eeg_ch3_skew,eeg_ch3_kurt,eeg_ch3_min,eeg_ch3_max,eeg_ch3_delta_power,eeg_ch3_theta_power,eeg_ch3_alpha_power,eeg_ch3_beta_power,eeg_ch3_gamma_power,eeg_ch4_mean,eeg_ch4_std,eeg_ch4_skew,eeg_ch4_kurt,eeg_ch4_min,eeg_ch4_max,eeg_ch4_delta_power,eeg_ch4_theta_power,eeg_ch4_alpha_power,eeg_ch4_beta_power,eeg_ch4_gamma_power,eeg_ch5_mean,eeg_ch5_std,eeg_ch5_skew,eeg_ch5_kurt,eeg_ch5_min,eeg_ch5_max,eeg_ch5_delta_power,eeg_ch5_theta_power,eeg_ch5_alpha_power,eeg_ch5_beta_power,eeg_ch5_gamma_power,eeg_ch6_mean,eeg_ch6_std,eeg_ch6_skew,eeg_ch6_kurt,eeg_ch6_min,eeg_ch6_max,eeg_ch6_delta_power,eeg_ch6_theta_power,eeg_ch6_alpha_power,eeg_ch6_beta_power,eeg_ch6_gamma_power,eeg_ch7_mean,eeg_ch7_std,eeg_ch7_skew,eeg_ch7_kurt,eeg_ch7_min,eeg_ch7_max,eeg_ch7_delta_power,eeg_ch7_theta_power,eeg_ch7_alpha_power,eeg_ch7_beta_power,eeg_ch7_gamma_power,eeg_ch8_mean,eeg_ch8_std,eeg_ch8_skew,eeg_ch8_kurt,eeg_ch8_min,eeg_ch8_max,eeg_ch8_delta_power,eeg_ch8_theta_power,eeg_ch8_alpha_power,eeg_ch8_beta_power,eeg_ch8_gamma_power,eeg_ch9_mean,eeg_ch9_std,eeg_ch9_skew,eeg_ch9_kurt,eeg_ch9_min,eeg_ch9_max,eeg_ch9_delta_power,eeg_ch9_theta_power,eeg_ch9_alpha_power,eeg_ch9_beta_power,eeg_ch9_gamma_power,eeg_ch10_mean,eeg_ch10_std,eeg_ch10_skew,eeg_ch10_kurt,eeg_ch10_min,eeg_ch10_max,eeg_ch10_delta_power,eeg_ch10_theta_power,eeg_ch10_alpha_power,eeg_ch10_beta_power,eeg_ch10_gamma_power,eeg_ch11_mean,eeg_ch11_std,eeg_ch11_skew,eeg_ch11_kurt,eeg_ch11_min,eeg_ch11_max,eeg_ch11_delta_power,eeg_ch11_theta_power,eeg_ch11_alpha_power,eeg_ch11_beta_power,eeg_ch11_gamma_power,eeg_ch12_mean,eeg_ch12_std,eeg_ch12_skew,eeg_ch12_kurt,eeg_ch12_min,eeg_ch12_max,eeg_ch12_delta_power,eeg_ch12_theta_power,eeg_ch12_alpha_power,eeg_ch12_beta_power,eeg_ch12_gamma_power,eeg_ch13_mean,eeg_ch13_std,eeg_ch13_skew,eeg_ch13_kurt,eeg_ch13_min,eeg_ch13_max,eeg_ch13_delta_power,eeg_ch13_theta_power,eeg_ch13_alpha_power,eeg_ch13_beta_power,eeg_ch13_gamma_power,ecg_ch0_mean,ecg_ch0_std,ecg_ch0_skew,ecg_ch0_kurt,ecg_ch0_min,ecg_ch0_max,ecg_ch0_hr_mean,ecg_ch0_hr_std,ecg_ch0_rmssd,ecg_ch1_mean,ecg_ch1_std,ecg_ch1_skew,ecg_ch1_kurt,ecg_ch1_min,ecg_ch1_max,ecg_ch1_hr_mean,ecg_ch1_hr_std,ecg_ch1_rmssd
1,1,11,4.0,3.0,2.0,4380.7295,7.9377446,-0.13330911,-0.550133,4363.077,4402.0513,0.057518482,0.17990944,0.013788706,0.72580606,0.019836733,4095.7012,9.415448,0.064011134,-0.1881218,4074.359,4122.564,0.15808943,0.5465021,0.013644338,0.26666835,0.012364776,4197.015,56.29519,0.10999389,-0.21631956,4086.6667,4356.923,0.18826587,0.70609266,0.03176438,0.067243494,0.0035774526,4437.8325,69.09128,0.017463937,-0.35331964,4281.026,4629.7437,0.1748207,0.5903518,0.02503579,0.2041698,0.0033094662,4365.829,88.98558,0.041819774,-0.5924759,4147.6924,4587.6924,0.14783087,0.5070278,0.020988466,0.3185029,0.0032883647,4375.577,18.464869,0.152157,-0.23869634,4339.4873,4426.6665,0.13189346,0.7662307,0.023947569,0.066744484,0.0070048408,4443.1895,56.237606,0.12747456,-0.22754693,4326.6665,4602.564,0.1489123,0.64819676,0.024423564,0.16996309,0.0057867607,4024.151,80.03794,-0.22721554,-0.25337338,3832.3076,4227.1797,0.1732221,0.5791141,0.024854654,0.2141319,0.0066775605,4347.376,64.58408,-0.032316998,-0.47732067,4215.385,4518.4614,0.19310795,0.7010057,0.02705772,0.072044425,0.003980712,4301.106,89.82912,-0.012427435,-0.54326844,4075.8975,4524.615,0.13782555,0.4968647,0.02078016,0.34020433,0.00228185,3958.1934,56.45632,0.053976115,-0.035530567,3837.9487,4121.026,0.13666125,0.6975147,0.026587851,0.1284718,0.007956115,4435.3804,35.89528,0.07817317,-0.3348961,4365.641,4532.8203,0.22124417,0.705789,0.032291837,0.03004181,0.0071385843,4338.0127,78.18753,0.14031132,-0.53837204,4155.385,4542.564,0.1401997,0.5662138,0.027580852,0.2592102,0.004194564,4222.127,95.8635,0.20880067,-0.35488367,4026.1538,4471.795,0.12583345,0.5901805,0.04233464,0.23170608,0.005484479,2029.9922,77.64457,2.314476,10.900129,1839.0,2427.0,77.96954314720813,0.0,,2029.6289,66.41335,3.164863,14.080732,1901.0,2399.0,77.96954314720813,0.0,
1,1,12,4.0,3.0,2.0,4377.2197,8.325355,-0.20159505,-0.8749261,4358.974,4393.846,0.09195588,0.14690842,0.018130174,0.7111358,0.02907234,4089.1548,9.040757,0.124019355,-0.6526222,4069.7437,4108.718,0.2480308,0.4176906,0.04557779,0.26258972,0.022926651,4137.079,60.063213,0.8433384,0.4134686,4041.0256,4335.8975,0.41707143,0.40817472,0.05476815,0.10719635,0.007896376,4365.12,72.09121,0.7159252,0.37656808,4237.436,4601.026,0.36046293,0.35682806,0.04073743,0.22825831,0.009187132,4279.471,85.76612,0.7030428,0.5027511,4115.385,4582.0513,0.32895792,0.30715388,0.036371663,0.30797195,0.014809827,4364.6074,16.690817,0.3917044,-0.09048581,4323.59,4413.3335,0.21702091,0.5736697,0.05708557,0.1314382,0.014938497,4407.985,52.026287,0.36342952,-0.13932896,4290.769,4551.795,0.1964786,0.5113851,0.05106653,0.22839187,0.008786279,3935.5889,86.26669,0.37395373,0.096221685,3748.718,4198.974,0.32478258,0.3063462,0.042564392,0.31511018,0.0078316135,4273.782,67.16798,0.7714108,0.3322518,4164.615,4494.8716,0.4237773,0.4106213,0.055373035,0.09752875,0.008282043,4212.9004,88.39564,0.5276019,0.33813286,4036.923,4514.8716,0.30453917,0.27893478,0.041462183,0.3588262,0.012573993,3911.963,53.718636,0.5163918,0.078626394,3802.0513,4076.923,0.24247402,0.45670736,0.0628347,0.2247826,0.00827827,4405.1763,35.236446,0.92823625,0.5372832,4352.3076,4522.0513,0.4315492,0.43010324,0.065152965,0.059517715,0.008528971,4261.675,73.061264,0.7313272,0.49828076,4121.5386,4515.385,0.3413043,0.33063766,0.04686656,0.2598861,0.016072629,4131.154,95.380394,0.588911,0.42091966,3944.1025,4465.641,0.3843059,0.28729215,0.039805174,0.26917043,0.014042032,2033.6445,50.78188,2.18507,16.748142,1859.0,2363.0,116.36363636363636,0.0,,2033.3906,43.359646,3.9261608,23.872015,1932.0,2338.0,97.21518987341771,0.0,
1,1,13,4.0,3.0,2.0,4382.757,10.03201,-0.048792668,-0.5803249,4360.5127,4404.615,0.35398057,0.10292546,0.0057834904,0.52525324,0.010426826,4098.586,11.233288,0.17689884,-0.3964014,4071.282,4125.641,0.59159267,0.21210271,0.013506475,0.1709136,0.009533309,4215.9014,95.561554,0.34548584,-1.0321919,4052.3076,4406.6665,0.80526066,0.15820509,0.008574244,0.025469175,0.0015862735,4457.921,108.05869,0.345228,-0.9003532,4260.5127,4688.205,0.7444918,0.14959578,0.0070993192,0.09639068,0.0015906269,4373.55,124.13452,0.4160694,-0.60644627,4151.282,4671.282,0.6674398,0.1492161,0.007985136,0.17321734,0.0013453347,4383.9062,22.129406,0.3292956,-0.3401301,4341.026,4441.5386,0.6413196,0.2694025,0.018602274,0.060751118,0.0065807044,4462.043,65.56644,0.39041317,-0.056255102,4326.154,4643.59,0.57109237,0.26297447,0.013793109,0.1453481,0.0041251336,4040.3967,123.58037,0.19444238,-0.8969734,3773.8462,4295.385,0.74740034,0.14522292,0.005918164,0.097682,0.0030445172,4365.7974,106.20366,0.3080771,-1.0655161,4177.9487,4579.4873,0.8051673,0.15535143,0.006417537,0.030450966,0.0016857968,4333.542,135.4713,0.33949387,-0.6572914,4090.2563,4656.41,0.6749103,0.1424735,0.005742361,0.1749661,0.0012455897,3983.3494,81.19675,0.2112005,-0.6637099,3812.3076,4165.1284,0.7186801,0.20113498,0.0117310025,0.062742606,0.0044112722,4456.2744,60.321022,0.34065807,-1.0891808,4353.846,4577.9487,0.81948704,0.16077654,0.007372771,0.008772665,0.0025610982,4356.735,120.04668,0.4232477,-0.6814356,4148.718,4637.9487,0.724809,0.14025716,0.007947579,0.12424223,0.0019286234,4248.205,149.31483,0.56576926,-0.32994723,3999.487,4642.0513,0.7524197,0.13035437,0.007871565,0.106842086,0.0019354078,2059.6484,56.11492,2.424087,18.433449,1865.0,2418.0,99.09677419354838,0.0,,2073.9258,48.653973,3.4929032,22.244225,1950.0,2412.0,100.3921568627451,0.0,
1,1,14,4.0,3.0,2.0,4381.574,10.4271,0.4896743,0.116725445,4361.026,4412.3076,0.28088245,0.19210131,0.022891957,0.48913625,0.01198718,4094.1145,15.858354,1.4036307,2.473268,4066.6667,4146.154,0.46668833,0.38331813,0.036937453,0.10320349,0.007335468,4184.311,112.411316,1.8231819,3.8352919,4042.0513,4581.5386,0.5493287,0.3656388,0.041980866,0.035387352,0.004440431,4424.964,122.90792,1.566793,3.2807636,4244.1025,4900.0,0.5260211,0.3480553,0.034667578,0.0869355,0.0029113395,4305.665,149.46524,1.6475247,3.8872976,4083.5898,4920.5127,0.5163354,0.33279413,0.035527762,0.10999056,0.003921536,4380.3247,33.417645,1.6601598,3.238276,4332.8203,4500.5127,0.49847624,0.40714377,0.046682544,0.040373325,0.004613976,4440.4487,97.62956,1.4961321,2.8767538,4288.718,4791.795,0.47720578,0.39581087,0.039147597,0.08211064,0.0041917986,3982.6042,147.41566,1.4601969,2.8338637,3754.359,4529.7437,0.52094084,0.32987702,0.03832009,0.10599368,0.0030973363,4333.9062,120.03762,1.6398575,3.3746548,4178.974,4788.205,0.5537756,0.36533433,0.0356254,0.04093242,0.0027010054,4274.676,155.11781,1.5102141,3.4846163,4030.7693,4910.769,0.49681002,0.3293424,0.037259176,0.13218078,0.0032369734,3966.0098,105.21402,1.6748896,3.33598,3820.513,4325.641,0.49068877,0.39936453,0.04758907,0.054447647,0.0048071793,4446.751,67.95017,1.8649875,4.030987,4363.59,4685.1284,0.54599935,0.37981984,0.044013564,0.022222126,0.0045952722,4308.2695,133.66937,1.6309249,3.8505177,4106.154,4858.974,0.5072479,0.35482165,0.036512777,0.09551574,0.0044969083,4175.1562,160.12192,1.6994725,3.925147,3933.3333,4824.1025,0.49263772,0.3589495,0.042902883,0.10140124,0.00247689,2040.5938,77.88984,2.0108113,9.614002,1844.0,2436.0,81.26984126984127,0.0,,2060.1836,66.588066,3.0046036,12.99968,1941.0,2427.0,81.26984126984127,0.0,
1,1,15,4.0,3.0,2.0,4376.0376,10.702958,0.32052815,-0.51164794,4354.8716,4401.5386,0.41783506,0.09032929,0.02154955,0.4587706,0.010375246,4084.1667,12.492606,0.6596777,0.44865274,4062.0513,4122.564,0.6372024,0.15655325,0.035516143,0.15756582,0.009609699,4103.257,112.43821,1.0882517,1.0192327,3937.4358,4498.4614,0.7823698,0.110186316,0.033339165,0.05527888,0.011542523,4328.79,127.83587,1.0100241,0.96604013,4128.718,4793.3335,0.7507542,0.10387231,0.030000506,0.10203911,0.00915189,4197.6,150.10147,1.1284112,1.6774516,3941.0256,4784.1025,0.71354514,0.10317685,0.032128118,0.13723992,0.009613976,4360.6934,21.164402,0.6387147,1.7489815,4315.385,4444.1025,0.5608414,0.23626831,0.056681346,0.111694716,0.024363382,4386.5864,66.29372,0.68294024,1.977745,4226.154,4655.385,0.5325048,0.2164755,0.048709568,0.18214542,0.015882663,3874.347,148.44754,0.85841817,1.047986,3588.205,4402.564,0.689316,0.09104482,0.033496432,0.17058726,0.010621993,4240.625,120.44919,1.0806699,1.1244473,4058.9744,4677.9487,0.7944362,0.101081446,0.03488155,0.057680637,0.008136569,4171.6504,152.35776,1.0594578,1.6118631,3904.6155,4768.718,0.6983986,0.09645336,0.02931377,0.1627297,0.009520432,3901.2178,84.14961,0.9116193,1.5674591,3755.8975,4214.359,0.656358,0.14382559,0.039162885,0.13526143,0.016701598,4401.238,65.51742,1.1514609,1.1872201,4308.718,4633.846,0.79071295,0.11307587,0.035103552,0.043381013,0.010543257,4217.8003,133.67076,1.0893866,1.2998147,4008.718,4728.718,0.7384364,0.100562155,0.02895309,0.120330535,0.00830725,4075.2002,167.17252,0.86519,0.67401886,3771.282,4663.59,0.69282097,0.1251364,0.028083326,0.14125437,0.008993808,2041.4297,51.166126,2.0216448,16.203468,1865.0,2365.0,119.06976744186046,0.0,,2046.4219,43.423088,3.1541371,18.795528,1936.0,2335.0,108.16901408450704,0.0,
1,1,16,4.0,3.0,2.0,4388.4136,24.872578,1.5873336,2.2321267,4352.8203,4473.846,0.74226373,0.15076698,0.009417137,0.086375736,0.011077349,4103.626,45.900562,1.8666672,3.162054,4043.077,4270.769,0.7679214,0.18627569,0.01503294,0.027900117,0.0027584014,4288.133,343.12488,1.9072334,2.9251318,3910.7693,5508.205,0.8211332,0.15634152,0.0072547365,0.01357721,0.0015687821,4507.1353,364.7229,1.8790126,2.9012666,4085.641,5864.615,0.81528187,0.15072396,0.007890185,0.023546956,0.0021978172,4453.2812,429.03122,1.9192275,2.9290266,3953.3333,6051.282,0.80991733,0.14759158,0.007944718,0.030700782,0.0031071962,4400.8936,98.18056,1.8280529,3.1127234,4269.231,4753.3335,0.73396844,0.21966915,0.018862026,0.025058154,0.0023038941,4483.4297,280.9441,1.5573467,2.4806914,4054.359,5472.8203,0.7553998,0.20503508,0.013208224,0.023796555,0.0022777272,4091.9993,445.096,1.8555585,2.7911744,3526.6667,5729.231,0.8187807,0.14464203,0.0079031885,0.02617615,0.0022646738,4431.4023,358.92868,1.8793265,2.8598156,4029.7437,5751.795,0.8181491,0.15349908,0.008002642,0.017075485,0.003001823,4385.4727,449.25235,1.7987063,2.602456,3816.4102,5997.436,0.81776965,0.13986982,0.007722286,0.03100658,0.002908954,4038.189,312.5978,1.8830222,3.0840106,3603.077,5149.231,0.7826903,0.18607926,0.009950036,0.019315524,0.0018607541,4517.885,213.2499,1.9704959,3.2111216,4290.2563,5265.641,0.81115025,0.16647716,0.009376128,0.012269018,0.00066630193,4413.994,398.01263,1.8952626,3.0590773,3937.4358,5944.615,0.8090642,0.14824423,0.008087497,0.030975612,0.003166468,4292.0713,473.09293,1.8912312,2.9607897,3707.1794,6047.6924,0.8154471,0.1445661,0.007501125,0.028415512,0.0034022953,2063.1484,72.153435,2.5013711,11.594999,1859.0,2441.0,85.33333333333333,0.0,,2065.7578,63.929073,3.0426311,13.164383,1932.0,2428.0,85.33333333333333,0.0,
1,1,17,4.0,3.0,2.0,4388.9463,8.545303,-0.013900375,-0.7385776,4369.231,4406.6665,0.1566999,0.14785667,0.019936994,0.65762913,0.016758427,4102.3477,10.205935,-0.22297496,-0.8918264,4080.0,4125.1284,0.30200893,0.4390897,0.018182691,0.22650763,0.01241723,4286.282,69.35024,-0.2078009,-0.9100356,4130.769,4408.718,0.44716758,0.4664417,0.022476446,0.057913642,0.0046946877,4507.4277,81.447075,-0.09633912,-0.7104008,4322.0513,4673.3335,0.38583773,0.4012182,0.019148372,0.18771279,0.004883893,4380.301,103.599144,-0.053444035,-0.68080616,4153.846,4599.4873,0.34617093,0.39046597,0.0132488,0.24414788,0.0046340143,4402.176,20.397112,-0.34851256,-0.8955724,4355.8975,4437.9487,0.30288288,0.5437144,0.03864613,0.09723641,0.013687077,4489.1104,62.792828,-0.27476972,-0.85353804,4354.359,4606.6665,0.26195002,0.5216039,0.026501225,0.18113093,0.006941376,4069.864,93.79539,-0.27720147,-0.8897941,3840.513,4231.282,0.39216426,0.44423643,0.015787907,0.14202107,0.004460607,4424.1987,74.90462,-0.17586257,-0.9899001,4259.4873,4564.1025,0.42005336,0.47571215,0.019762814,0.07780929,0.0052334922,4369.8,109.578316,-0.08829383,-0.6572654,4134.359,4592.8203,0.31557292,0.38520786,0.011895972,0.2828204,0.0032355704,4030.2324,64.11264,-0.30939573,-0.7518935,3874.359,4163.077,0.31769183,0.54730207,0.026244763,0.10060539,0.006251554,4517.6045,43.2252,-0.2686049,-0.59523344,4415.8975,4595.8975,0.47091478,0.46971753,0.02169815,0.032071035,0.003938445,4401.9756,92.970345,-0.06321053,-0.57536006,4201.026,4621.026,0.28831202,0.4480173,0.017936276,0.23982705,0.004545916,4256.8433,105.33706,-0.0024485395,-0.32647228,4026.1538,4566.154,0.16944449,0.615203,0.027606817,0.18336487,0.0032341348,2041.3867,61.938248,1.5692239,13.827684,1845.0,2413.0,116.36363636363636,0.0,,2041.7695,50.4355,3.303148,21.112858,1923.0,2386.0,97.21518987341771,0.0,
1,1,18,4.0,3.0,2.0,4389.295,8.221598,-0.25552714,-0.42572784,4367.1797,4407.6924,0.09031731,0.16846341,0.00767182,0.7180215,0.014772612,4102.7246,9.194824,-0.45532283,0.08375192,4076.923,4124.1025,0.19238311,0.44519678,0.011692025,0.33246958,0.015711483,4277.8765,56.776997,-0.9774378,0.98499846,4093.3333,4374.8716,0.3784872,0.54025066,0.014105091,0.061140276,0.00404486,4505.421,68.8329,-0.6163452,0.44195223,4290.2563,4636.923,0.2910623,0.44302267,0.012111349,0.24765036,0.004687401,4381.1777,89.417496,-0.3534253,-0.03794074,4127.6924,4570.769,0.28327283,0.35602784,0.012908212,0.34181076,0.0047294833,4409.407,18.32485,-0.60112774,0.19755316,4353.3335,4445.641,0.2934727,0.5944253,0.025600841,0.074768886,0.007839873,4493.2695,56.8389,-0.43496746,0.11578894,4326.154,4614.359,0.25567535,0.50945055,0.019125437,0.20712465,0.0061277323,4072.9207,80.28822,-0.9362736,1.166347,3787.6924,4227.1797,0.35602286,0.43416587,0.015763711,0.18563354,0.0070339916,4430.044,65.27559,-0.8803732,0.6787958,4229.231,4545.1284,0.39648122,0.49817804,0.017839981,0.082576595,0.003276356,4361.8955,93.57596,-0.4167229,0.0019540787,4088.205,4549.7437,0.26882476,0.32736233,0.011024997,0.38832456,0.0033514886,4033.4895,54.316833,-0.82208085,0.7245307,3857.9487,4129.231,0.29838774,0.5633422,0.0138321975,0.11514326,0.0067576733,4522.039,32.371895,-0.9938883,1.0276694,4420.5127,4572.8203,0.37459126,0.56994945,0.018276567,0.029883714,0.0051738597,4393.0127,79.012764,-0.40532088,-0.010822058,4167.6924,4555.385,0.28357282,0.3519195,0.009908304,0.34776548,0.0048903655,4046.1338,143.74721,-0.06177859,-0.72463965,3688.205,4360.0,0.62322885,0.2227554,0.011850577,0.13063183,0.0061374404,2034.3242,51.19791,2.5418832,19.088736,1859.0,2365.0,115.48872180451129,0.0,,2029.6133,44.824947,3.2126853,19.598028,1918.0,2340.0,115.48872180451129,0.0,
1,1,19,4.0,3.0,2.0,4387.1196,7.638598,-0.051695384,-0.72815824,4369.7437,4404.1025,0.1025327,0.10285115,0.015199688,0.7631309,0.014557442,4100.2163,7.4971375,0.03525628,-0.1626749,4081.0256,4118.4614,0.21648458,0.33617887,0.025334708,0.3931661,0.025031803,4234.3955,49.35348,0.03590207,-0.34713817,4118.974,4346.6665,0.5102396,0.34464675,0.022994401,0.11125599,0.0072994623,4465.3447,60.318565,0.06443402,-0.27027798,4320.0,4613.846,0.37389988,0.28510234,0.019144485,0.31318054,0.006067465,4345.8896,74.240555,0.07423147,-0.3217516,4180.5127,4532.8203,0.27418697,0.26142398,0.015095277,0.44133255,0.005446698,4406.242,13.656999,-0.20449871,0.05073905,4369.231,4438.4614,0.21507284,0.53469104,0.03592382,0.18924963,0.016649162,4474.6313,44.70215,-0.119461134,-0.105131865,4357.9487,4583.59,0.21796566,0.4013772,0.024879953,0.3412226,0.010252655,4020.9976,70.122345,-0.099422805,0.012526512,3824.1025,4195.8975,0.38333142,0.28130713,0.016807945,0.30806902,0.008288331,4385.12,53.782955,0.069999374,-0.27505255,4257.436,4514.359,0.48802543,0.35114604,0.02362281,0.12606291,0.007122766,4309.5273,79.28728,0.10007915,-0.30835772,4132.3076,4514.8716,0.27595726,0.23783533,0.017261682,0.46191975,0.0046366244,4004.0947,44.575546,-0.026668172,-0.018076658,3886.6667,4115.385,0.35006946,0.40258193,0.032388292,0.20060998,0.0102668805,4501.867,29.00688,0.1568261,-0.37416863,4439.4873,4567.1797,0.5529053,0.35163817,0.029313738,0.052749794,0.009132718,4346.6826,65.39432,0.17228964,-0.39259958,4213.846,4516.923,0.31645256,0.26908478,0.022833616,0.3800099,0.0085755605,3873.5537,84.615395,-0.101333946,-0.31052017,3631.282,4059.487,0.14554241,0.21457091,0.020072294,0.6119771,0.0065509644,2043.9609,50.627914,2.368221,17.589878,1868.0,2362.0,93.65853658536584,0.0,,2034.4336,44.490646,3.3292253,19.837566,1921.0,2338.0,94.8148148148148,0.0,
1,1,20,4.0,3.0,2.0,4382.247,7.993875,-0.1813011,-0.5377183,4360.5127,4400.5127,0.10837173,0.12960729,0.0067451475,0.74451274,0.0098156845,4092.8364,9.109992,-0.28262645,0.17769098,4068.205,4116.41,0.20566162,0.4456781,0.019261828,0.303739,0.024155892,4141.747,60.452965,-0.5704715,1.3170938,3954.359,4292.3076,0.439337,0.4577824,0.013640238,0.08327046,0.004486215,4370.124,71.945175,-0.3978126,0.7844448,4149.7437,4551.282,0.36113524,0.41671303,0.011434581,0.20644137,0.003135545,4247.7803,87.3216,-0.30626792,0.64389086,3980.0,4464.1025,0.2969065,0.42655513,0.010465092,0.26186818,0.0032927524,4392.917,18.225195,-0.40936762,0.9728255,4333.3335,4440.0,0.23855016,0.58891606,0.026882982,0.1308256,0.0117061315,4433.882,56.28398,-0.21439026,0.59071875,4255.385,4575.385,0.18997523,0.55086917,0.029071474,0.22207752,0.0059217145,3920.8613,89.17631,-0.5587671,1.2785006,3621.0256,4139.4873,0.30299342,0.35958648,0.011704087,0.3213124,0.0033647467,4284.5713,69.59575,-0.6846281,1.3944559,4063.077,4451.795,0.45008326,0.448199,0.016532464,0.080783084,0.0031154354,4214.471,92.68044,-0.34052196,0.71459866,3921.0256,4446.154,0.2709992,0.39912868,0.011679032,0.3143748,0.0029831617,3942.8809,58.63909,-0.4763989,1.3211217,3749.2307,4093.8462,0.2977481,0.5075701,0.018673355,0.17003217,0.004315422,4446.002,36.950596,-0.6349472,1.6332636,4328.205,4535.8975,0.46109247,0.47704658,0.013802941,0.042217538,0.0041943435,4254.92,80.2166,-0.3902034,0.86920476,4006.6667,4454.8716,0.34743106,0.42611295,0.012279338,0.20874172,0.004356781,3888.9382,100.35945,-0.18662016,0.25931525,3574.8718,4136.41,0.091444895,0.41012764,0.01747896,0.47022653,0.0074294955,2038.2383,77.58525,2.2675552,10.589275,1848.0,2424.0,75.29411764705883,0.0,,2037.5469,66.36439,3.1462524,13.970121,1915.0,2413.0,75.29411764705883,0.0,
1,1,21,4.0,3.0,2.0,4381.9673,8.589419,-0.17177172,-0.47954965,4361.5386,4401.5386,0.0840109,0.19744109,0.014541405,0.6750559,0.025431931,4091.6626,10.100641,-0.3880077,-0.059552908,4062.5642,4112.3076,0.22552529,0.46412936,0.039846305,0.24506377,0.02103411,4119.4033,61.504112,-0.186373,-0.49944758,3985.1282,4267.1797,0.2893525,0.5733912,0.04232263,0.08352474,0.007110512,4359.743,72.63519,-0.090113774,-0.4561336,4202.0513,4543.59,0.28475603,0.47975907,0.03644746,0.18974513,0.005950822,4243.59,87.912224,-0.11896399,-0.36625314,4037.9487,4461.5386,0.26045263,0.4616917,0.030395243,0.23674408,0.0072585014,4388.9985,19.999882,-0.38077962,-0.5015092,4344.615,4430.769,0.30023107,0.53273135,0.050012257,0.09585129,0.016633509,4430.144,61.28473,-0.2958517,-0.35692668,4294.359,4574.8716,0.28018203,0.51077497,0.040596824,0.15622997,0.008909173,3919.0144,89.6746,-0.24237661,-0.26590133,3692.3076,4137.436,0.25587752,0.41710496,0.029298285,0.2869408,0.008228677,4269.3306,70.70797,-0.1719979,-0.56658506,4125.1284,4438.4614,0.32287815,0.5510791,0.04045625,0.07502636,0.007145012,4211.5986,92.98557,-0.038806584,-0.3323748,3998.4614,4450.2563,0.24336948,0.43076155,0.028674794,0.28812382,0.0061665187,3926.7588,59.304836,-0.32580623,-0.31376696,3779.487,4064.1025,0.23868343,0.5323863,0.04579499,0.16781531,0.010537726,4426.3496,36.198883,-0.17338765,-0.60336304,4349.7437,4508.718,0.293794,0.5900214,0.048640735,0.0535641,0.00926211,4244.495,74.30876,0.07728151,-0.33544254,4078.9744,4444.615,0.26344648,0.47797522,0.039540093,0.2060288,0.009447953,3974.7556,94.02069,0.0015583568,-0.4670627,3736.923,4189.231,0.24685185,0.3513447,0.042248074,0.3510639,0.006309534,2036.3867,54.59949,2.5793915,19.831228,1844.0,2396.0,96.60377358490568,0.0,,2027.293,47.00835,4.03898,26.674976,1908.0,2381.0,113.77777777777776,0.0,
